country,series_name,month,base_year,base_value,currency,value,source_url,is_placeholder,provenance_note,replace_with
IN,CPI-ALL-2012,2022-04,2012,100.0,INR,170.1,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-05,2012,100.0,INR,171.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-06,2012,100.0,INR,172.6,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-07,2012,100.0,INR,173.4,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-08,2012,100.0,INR,174.3,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-09,2012,100.0,INR,175.3,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-10,2012,100.0,INR,176.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-11,2012,100.0,INR,176.5,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2022-12,2012,100.0,INR,175.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-01,2012,100.0,INR,176.5,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-02,2012,100.0,INR,176.8,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-03,2012,100.0,INR,177.2,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-04,2012,100.0,INR,178.1,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-05,2012,100.0,INR,179.1,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-06,2012,100.0,INR,181.0,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-07,2012,100.0,INR,186.3,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-08,2012,100.0,INR,186.2,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-09,2012,100.0,INR,184.1,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-10,2012,100.0,INR,185.3,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-11,2012,100.0,INR,186.3,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2023-12,2012,100.0,INR,185.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-01,2012,100.0,INR,185.5,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-02,2012,100.0,INR,185.8,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-03,2012,100.0,INR,185.8,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-04,2012,100.0,INR,186.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-05,2012,100.0,INR,187.7,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-06,2012,100.0,INR,190.2,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-07,2012,100.0,INR,193.0,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-08,2012,100.0,INR,193.0,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-09,2012,100.0,INR,194.2,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-10,2012,100.0,INR,196.8,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-11,2012,100.0,INR,196.5,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2024-12,2012,100.0,INR,195.4,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-01,2012,100.0,INR,193.4,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-02,2012,100.0,INR,192.5,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-03,2012,100.0,INR,192.0,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-04,2012,100.0,INR,192.6,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-05,2012,100.0,INR,193.0,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-06,2012,100.0,INR,194.2,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI-ALL-2012,2025-07,2012,100.0,INR,196.1,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
